symbol,smiles,cxsmiles,monomer_type
X2073,CC(C)NCC[C@H](N)C=O,CC(C)NCC[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X1964,O=C[C@H]1NCC[C@@H]1c1ccc(O)cc1,Oc1ccc(cc1)[C@H]1CCN[C@@H]1C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone
X2045,O=C[C@@H](CS)NCc1ccc(C(F)(F)F)cc1,FC(F)(F)c1ccc(CN[C@H](CS[*])C([*])=O)cc1 |$;;;;;;;;;;;;;_R3;;_R2;;;$|,Backbone
X2029,O=C[C@@H](CS)NC(=O)Nc1ccc(C(F)(F)F)cc1,FC(F)(F)c1ccc(NC(=O)N[C@H](CS[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;_R3;;_R2;;;$|,Backbone
X2049,C[C@@H](C=O)NCc1cccc2ccccc12,C[C@H](NCc1cccc2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X2024,O=CC1=CSCC=N1,"[*]C(=O)C1=CSCC=N1 |$_R2;;;;;;;;$,c:7,t:3|",Backbone
X2064,COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OC(=O)N(CC=O)CCN,"COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OC(=O)N(CCN)CC([*])=O |w:6.5,$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|",Backbone
X2068,CC[C@@]1(OC(=O)N(CC=O)CCO)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,CC[C@@]1(OC(=O)N(CCO)CC([*])=O)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O |$;;;;;;;;;;;;_R2;;;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2034,N[C@H](C=O)Cc1cnccn1,[*]N[C@@H](Cc1cnccn1)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
X1758,CC=CC[C@@H](C)C[C@@H](C=O)NC,"CC=CC[C@@H](C)C[C@H](N(C)[*])C([*])=O |w:1.0,$;;;;;;;;;;_R1;;_R2;$|",Backbone
X1851,N#[N+][CH-]C(=O)CCCCC[C@H](N)C=O,[*]N[C@@H](CCCCCC(=O)[CH-][N+]#N)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X1707,N#CCC[C@@H](N)C=O,[*]N[C@H](CCC#N)C([*])=O |$_R1;;;;;;;;_R2;$|,Backbone
X1756,CN[C@H](C=O)[C@H](O)[C@H](C)COc1ccccc1,C[C@H](COc1ccccc1)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1824,CN[C@H](C=O)CSCCCN1CCOCC1,CN([*])[C@@H](CSCCCN1CCOCC1)C([*])=O |$;;_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X1875,CC=CCC[C@@H](O)[C@@H](C=O)NC,"CC=CCC[C@@H](O)[C@H](N(C)[*])C([*])=O |w:1.0,$;;;;;;;;;;_R1;;_R2;$|",Backbone
X1901,NC1=NC[C@@H]([C@H](O)[C@@H](N)C=O)N1,"NC1=NC[C@H](N1)[C@H](O)[C@@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$,t:1|",Backbone
X1731,CN[C@@H](C=O)SCCN(C)C(C)(C)C,CN([*])[C@H](SCCN(C)C(C)(C)C)C([*])=O |$;;_R1;;;;;;;;;;;;_R2;$|,Backbone
X1858,CN[C@H](C=O)[C@H](O)[C@H](C)Cc1nc2ccc(C(=O)O)cc2[nH]1,C[C@H](Cc1nc2ccc(cc2[nH]1)C(O)=O)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
dIva,CC[C@@](C)(N)C=O,CC[C@@](C)(N[*])C([*])=O |$;;;;;_R1;;_R2;$|,Backbone
Lys(BrAc)2,N[C@@H](C=O)CCCCN(C(=O)CBr)C(=O)CBr,BrCC(=O)N(CCCC[C@@H](N[*])C([*])=O)C(=O)CBr |$;;;;;;;;;;;_R1;;_R2;;;;;$|,Backbone
X54,CS(=O)(=O)CC=C[C@H](N)C(=O)O,"CS(=O)(=O)CC=C[C@H](N[*])C(O)=O |w:5.4,$;;;;;;;;;_R1;;;$|",Backbone
X67,N=C(NCCC[C@H](N)C=O)N[N+](=O)[O-],[*]N[C@@H](CCCNC(=N)NN(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X218,COC(=O)[C@@H](N)CSCC=C(C)CCC=C(C)COCc1cccc(C(=O)c2ccccc2)c1,"COC(=O)[C@H](CSCC=C(C)CCC=C(C)COCc1cccc(c1)C(=O)c1ccccc1)N[*] |w:8.7,13.12,$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R1$|",Backbone
X303,Cc1c(O)ccc(C[C@@H](N)C=O)c1C,Cc1c(O)ccc(C[C@@H](N[*])C([*])=O)c1C |$;;;;;;;;;;_R1;;_R2;;;$|,Backbone
Hse,N[C@H](C=O)CCO,OCC[C@H](N[*])C([*])=O |$;;;;;_R1;;_R2;$|,Backbone
X98,CS(=O)(=O)CC[C@H](N)C=O,CS(=O)(=O)CC[C@H](N[*])C=O |$;;;;;;;;_R1;;$|,Backbone
X101,NC1(C=O)Cc2ccccc2C1,[*]NC1(Cc2ccccc2C1)C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,Backbone
X97,COCCNCC=O,COCCN([*])CC([*])=O |$;;;;;_R1;;;_R2;$|,Backbone
L_MeCl,CC(C)C[C@H](N)C(=O)CCl,CC(C)C[C@H](N[*])C(=O)CCl |$;;;;;;_R1;;;;$|,Backbone
X106,N[C@H](C=O)Cc1ccc(C2(C(F)(F)F)N=N2)cc1,"FC(F)(F)C1(N=N1)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;_R1;;_R2;;;$,c:5|",Backbone
X151,CCCCN[C@H](C=O)CCC(=O)O,CCCCN[C@@H](CCC(O)=O)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X153,O=CCNC1CCCCC1,[*]N(CC([*])=O)C1CCCCC1 |$_R1;;;;_R2;;;;;;;$|,Backbone
X102,N#[N+][N-][C@H](C=O)CCCCCN,NCCCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;_R2;$|,Backbone
Hph,N[C@H](C=O)CCc1ccccc1,[*]N[C@@H](CCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,Backbone
Spg,NC1(C=O)CCCC1,[*]NC1(CCCC1)C([*])=O |$_R1;;;;;;;;_R2;$|,Backbone
X1777,N[C@H](C=O)CC(Cl)Cl,ClC(Cl)C[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X2785,CC(C)(C)OC(=O)N[C@@H](C=O)c1cccc2ccccc12,CC(C)(C)OC(=O)N[C@@H](C([*])=O)c1cccc2ccccc12 |$;;;;;;;;;;_R2;;;;;;;;;;;$|,Backbone
X2120,O=C(O)[C@H]1N[C@@H]1C(=O)O,OC(=O)[C@@H]1[C@H](N1[*])C(O)=O |$;;;;;;_R1;;;$|,Backbone
X2681,Cc1cccc(Cc2nc(C(=O)[C@@H](N)C(C)C)no2)c1,CC(C)[C@H](N[*])C(=O)c1noc(Cc2cccc(C)c2)n1 |$;;;;;_R1;;;;;;;;;;;;;;;$|,Backbone
X2816,N[C@@H](C=O)Cc1ncc[nH]1,[*]N[C@H](Cc1ncc[nH]1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,Backbone
X2795,CC(=O)N(C(=O)C=Cc1ccc(C)cc1)[C@H](C=O)Cc1ccc(F)cc1,"CC(=O)N([C@@H](Cc1ccc(F)cc1)C([*])=O)C(=O)C=Cc1ccc(C)cc1 |w:18.18,$;;;;;;;;;;;;;;_R2;;;;;;;;;;;;$|",Backbone
X2210,O=CCn1c(=O)ccn(CC(=O)O)c1=O,OC(=O)Cn1ccc(=O)n(CC([*])=O)c1=O |$;;;;;;;;;;;;_R2;;;$|,Backbone
am,N,N[*] |$;_R1$|,Backbone
X2100,O=C[C@@H]1C[C@@H](OC(=O)N2CCCCC2)CN1,[*]N1C[C@@H](C[C@H]1C([*])=O)OC(=O)N1CCCCC1 |$_R1;;;;;;;_R2;;;;;;;;;;$|,Backbone
X2088,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)CSC[C@H](N)C=O)CC[C@]4(C)[C@H]3CC[C@]12C,"CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC(=O)CSC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;$,t:14|",Backbone
X2082,CCOC(=O)C=CCC[C@@H](C=O)NC(=O)OCc1ccccc1,"CCOC(=O)C=CCC[C@H](NC(=O)OCc1ccccc1)C([*])=O |w:6.6,$;;;;;;;;;;;;;;;;;;;;;;_R2;$|",Backbone
X2154,N[C@H](C=O)N1Cc2ccccc2C[C@H]1C(=O)O,OC(=O)[C@@H]1Cc2ccccc2CN1[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X2141,C[C@@H](C=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,C[C@H](N[C@@H](Cc1cnc[nH]1)C(O)=O)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X2131,CCCCCCCCCCN[C@H](C=O)CCCNC(=N)N,CCCCCCCCCCN[C@@H](CCCNC(N)=N)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2191,CC(C)C[C@@H](C=O)NC(=O)N[C@H](C=O)[C@@H]1CCN=C(N)N1,"CC(C)C[C@H](NC(=O)N[C@@H]([C@@H]1CCN=C(N)N1)C([*])=O)C=O |$;;;;;;;;;;;;;;;;;;_R2;;;$,t:13|",Backbone
X2139,N#CCCCCNCC=O,[*]N(CCCCC#N)CC([*])=O |$_R1;;;;;;;;;;_R2;$|,Backbone
X2152,COc1cccc2nc(-c3ccccc3)cc(O[C@H]3CN[C@H](C=O)C3)c12,COc1cccc2nc(cc(O[C@@H]3C[C@H](N([*])C3)C([*])=O)c12)-c1ccccc1 |$;;;;;;;;;;;;;;;;_R1;;;_R2;;;;;;;;$|,Backbone
X1843,CCCn1cc([C@H](N)C=O)c(=O)c2ccccc21,CCCn1cc([C@H](N[*])C([*])=O)c(=O)c2ccccc12 |$;;;;;;;;_R1;;_R2;;;;;;;;;$|,Backbone
X1058,N[C@H](C=O)CCCCNS(=O)(=O)C(F)(F)F,FC(F)(F)S(=O)(=O)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1358,CC(C)[C@H](C=O)NC(=N)N,CC(C)[C@@H](NC(N)=N)C([*])=O |$;;;;;;;;;_R2;$|,Backbone
X1363,O=C[C@@H]1Cc2ccccc2N1,[*]N1[C@@H](Cc2ccccc12)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
G_Me,CC(=O)CN,CC(=O)CN[*] |$;;;;;_R1$|,Backbone
X1291,O=CCNCCO,OCCN([*])CC([*])=O |$;;;;_R1;;;_R2;$|,Backbone
X1498,N#CC[C@H](N)C=O,[*]N[C@@H](CC#N)C([*])=O |$_R1;;;;;;;_R2;$|,Backbone
X1460,N[C@H](C=O)CS,SC[C@H](N[*])C=O |$;;;;_R1;;$|,Backbone
X1483,COC(=O)[C@@H](N)Cc1ccc(OC(C)=O)cc1,COC(=O)[C@H](Cc1ccc(OC(C)=O)cc1)N[*] |$;;;;;;;;;;;;;;;;;_R1$|,Backbone
X1310,N#[N+][N-][C@H](C=O)CCC(=O)O,OC(=O)CC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;_R2;$|,Backbone
X1313,N[C@H](C=O)CC(=O)OCc1ccccc1[N+](=O)[O-],[*]N[C@@H](CC(=O)OCc1ccccc1N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1410,NC(N)=[NH+]CCC[C@@H](N)C=O,NC(N)=[NH+]CCC[C@@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone
X1226,CCN(CC)C(=N)NCCCC[C@H](N)C=O,CCN(CC)C(=N)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1455,N=C(N)NCCC[C@@H](C=O)NC(=O)OCC1c2ccccc2-c2ccccc21,NC(=N)NCCC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1302,NCC(=O)OCC(=O)O,OC(=O)COC(=O)CN[*] |$;;;;;;;;;_R1$|,Backbone
X1231,C[C@H]1c2ccccc2CN[C@H]1C=O,C[C@@H]1[C@@H](N([*])Cc2ccccc12)C([*])=O |$;;;;_R1;;;;;;;;;_R2;$|,Backbone
X1006,N[C@H](C=O)CCCCNC1CCCCC1,[*]N[C@@H](CCCCNC1CCCCC1)C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$|,Backbone
X1079,O=C[C@@H](Cc1cnc[nH]1)NC(=O)OCc1ccccc1,[*]C(=O)[C@@H](Cc1cnc[nH]1)NC(=O)OCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;$|,Backbone
X998,N[C@H](C=O)Cc1ccc(S(=O)(=O)O)cc1,OS(=O)(=O)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1127,COc1ccc(C[C@@H](N)C=O)cc1,COc1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;_R1;;_R2;;;$|,Backbone
X232,O=C[C@@H]1Cc2c([nH]c3ccccc23)CN1,[*]N1Cc2[nH]c3ccccc3c2C[C@H]1C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$|,Backbone
X179,N[C@H](C=O)CCc1ncc[nH]1,[*]N[C@@H](CCc1ncc[nH]1)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
X186,CN(C)C(=NC[C@H](N)C=O)N(C)C,CN(C)C(=NC[C@H](N[*])C([*])=O)N(C)C |$;;;;;;;;_R1;;_R2;;;;$|,Backbone
X392,N=C(N)NCCC[C@H](N)C(=O)c1nccs1,NC(=N)NCCC[C@H](N[*])C(=O)c1nccs1 |$;;;;;;;;;_R1;;;;;;;$|,Backbone
Boc_dPhg,CC(C)(C)OC(=O)N[C@@H](C=O)c1ccccc1,CC(C)(C)OC(=O)N[C@@H](C([*])=O)c1ccccc1 |$;;;;;;;;;;_R2;;;;;;;$|,Backbone
X327,O=C[C@@H]1C[C@@H](OCc2ccccc2)CN1,[*]N1C[C@@H](C[C@H]1C([*])=O)OCc1ccccc1 |$_R1;;;;;;;_R2;;;;;;;;;$|,Backbone
X264,COC(=O)[C@@H](N)COC(=O)c1ccccc1,COC(=O)[C@H](COC(=O)c1ccccc1)N[*] |$;;;;;;;;;;;;;;;;_R1$|,Backbone
X278,CC(C)C[C@@H]1NCNC1=O,CC(C)C[C@@H]1N([*])CNC1=O |$;;;;;;_R1;;;;$|,Backbone
X632,CC(C)(N)C(=O)C(F)(F)C(F)(F)F,CC(C)(N[*])C(=O)C(F)(F)C(F)(F)F |$;;;;_R1;;;;;;;;;$|,Backbone
X396,O=C[C@H]1NCCc2ccccc21,[*]N1CCc2ccccc2[C@H]1C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,Backbone
X341,N#Cc1cccc(C[C@H](N)C=O)c1,[*]N[C@@H](Cc1cccc(c1)C#N)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
dSer(tBu),CC(C)(C)OC[C@@H](N)C=O,CC(C)(C)OC[C@@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X510,C[C@@H](OC(C)(C)C)[C@H](N)C=O,C[C@@H](OC(C)(C)C)[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone
X503,CSCCC[C@H](N)C=O,CSCCC[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X406,NCCCC[C@H](N)C(=O)c1nccs1,NCCCC[C@H](N[*])C(=O)c1nccs1 |$;;;;;;;_R1;;;;;;;$|,Backbone
Me_meL,CC(C)C[C@@H](C=O)N(C)C,CC(C)C[C@H](N(C)C)C([*])=O |$;;;;;;;;;_R2;$|,Backbone
X631,N#CNC(=NCCCC[C@@H](N)C=O)NCc1ccccn1,"[*]N[C@H](CCCCN=C(NCc1ccccn1)NC#N)C([*])=O |w:7.6,$_R1;;;;;;;;;;;;;;;;;;;;;_R2;$|",Backbone
X312,N[C@H](C=O)Cc1ccc(S)cc1,Sc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;_R1;;_R2;;;$|,Backbone
X375,CCc1cccc(C)c1C[C@H](N)C=O,CCc1cccc(C)c1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X384,Cc1c(C)c(C)c(C[C@H](N)C=O)c(C)c1C,Cc1c(C)c(C)c(C[C@H](N[*])C([*])=O)c(C)c1C |$;;;;;;;;;;_R1;;_R2;;;;;$|,Backbone
X1597,C[N+](C)(C)[C@H](C=O)Cc1ccccc1,C[N+](C)(C)[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone
X671,N[C@H](C=O)c1cccs1,[*]N[C@H](C([*])=O)c1cccs1 |$_R1;;;;_R2;;;;;;$|,Backbone
X1619,COC(=O)[C@@H](N)CSCC=C(C)COCc1cccc(C(=O)c2ccccc2)c1,"COC(=O)[C@H](CSCC=C(C)COCc1cccc(c1)C(=O)c1ccccc1)N[*] |w:8.7,$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R1$|",Backbone
X775,C[C@H](OC(=O)[C@@H]1CCCN1)C(=O)O,C[C@H](OC(=O)[C@@H]1CCCN1[*])C(O)=O |$;;;;;;;;;;_R1;;;$|,Backbone
V_OMe,COC(=O)[C@@H](N)C(C)C,COC(=O)[C@@H](N[*])C(C)C |$;;;;;;_R1;;;$|,Backbone
X914,N[C@H](C=O)CC[C@H]1C[C@H]1N,N[C@@H]1C[C@@H]1CC[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X1925,CN[C@@H](C=O)OC,CO[C@@H](N(C)[*])C([*])=O |$;;;;;_R1;;_R2;$|,Backbone
X1555,CO[C@@H]1CN[C@H](C=O)C1,CO[C@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;_R1;;;_R2;$|,Backbone
X534,COc1ccc(C(=O)CC[C@H](N)C=O)cc1,COc1ccc(cc1)C(=O)CC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X2572,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](N(C(C)=O)C(=O)[C@H](N)CS)CC2,COc1cc2CC[C@H](N(C(C)=O)C(=O)[C@@H](CS)N[*])c3cc(=O)c(OC)ccc3-c2c(OC)c1OC |$;;;;;;;;;;;;;;;;;;_R1;;;;;;;;;;;;;;;;;$|,Backbone
X2573,NC[C@@H](C=O)NC(=O)O,NC[C@H](NC(O)=O)C([*])=O |$;;;;;;;;_R2;$|,Backbone
X2614,O=C[C@H](Cc1ccc(Cl)cc1)Nc1ccco1,Clc1ccc(C[C@H](Nc2ccco2)C([*])=O)cc1 |$;;;;;;;;;;;;;;_R2;;;$|,Backbone
X2615,CCOC(=O)[C@@H]1N[C@H]1C(=O)OCC,CCOC(=O)[C@H]1[C@@H](N1[*])C(=O)OCC |$;;;;;;;;_R1;;;;;$|,Backbone
X2745,O=C[C@@H]1NCCS1,[*]N1CCS[C@@H]1C([*])=O |$_R1;;;;;;;_R2;$|,Backbone
X2692,C[C@@](C=O)(CCCC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C[C@@](CCCC(O)=O)(NC(=O)OCC1c2ccccc2-c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2683,N[C@@H](CC(=O)O)C(=O)OCCc1ccc(F)cc1,OC(=O)C[C@H](N[*])C(=O)OCCc1ccc(F)cc1 |$;;;;;;_R1;;;;;;;;;;;;$|,Backbone
X2622,Cc1cc(O)cc(C)c1C[C@@H](C=O)NC(=N)N,Cc1cc(O)cc(C)c1C[C@H](NC(N)=N)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2695,CC(C)OC(=O)N[C@H](C=O)Cc1c[nH]c2ccccc12,CC(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2734,N[C@H](C=O)Cc1ccc2ccccc2c1,[*]N[C@@H](Cc1ccc2ccccc2c1)C=O |$_R1;;;;;;;;;;;;;;;$|,Backbone
X2626,NCC[C@@H](C=O)NS(=O)(=O)c1cccc(-c2ccccc2)c1,NCC[C@H](NS(=O)(=O)c1cccc(c1)-c1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
I_OBzl,CC[C@H](C)[C@H](N)C(=O)OCc1ccccc1,CC[C@H](C)[C@H](N[*])C(=O)OCc1ccccc1 |$;;;;;;_R1;;;;;;;;;;$|,Backbone
X2539,O=C(O)C[C@@H]1NC[C@H](Cc2ccccc2)NC1=O,OC(=O)C[C@@H]1N([*])C[C@H](Cc2ccccc2)NC1=O |$;;;;;;_R1;;;;;;;;;;;;$|,Backbone
X2522,Cc1cn(CC=O)c(=O)n(CC(=O)O)c1=O,Cc1cn(CC([*])=O)c(=O)n(CC(O)=O)c1=O |$;;;;;;_R2;;;;;;;;;;$|,Backbone
X2558,N[C@@H](CC(F)F)C(=O)c1nc2ccccc2o1,FC(F)C[C@H](N[*])C(=O)c1nc2ccccc2o1 |$;;;;;;_R1;;;;;;;;;;;$|,Backbone
X2292,COCCOCOc1ccc(Cl)cc1CN[C@H](C=O)C(C)C,COCCOCOc1ccc(Cl)cc1CN[C@@H](C(C)C)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2293,COc1ccc(O)c(CN[C@H](C=O)C(C)C)c1,COc1ccc(O)c(CN[C@@H](C(C)C)C([*])=O)c1 |$;;;;;;;;;;;;;;;_R2;;$|,Backbone
X2296,O=C[C@@H](CCc1ccccc1)NC(=O)OCc1ccccc1,[*]C(=O)[C@@H](CCc1ccccc1)NC(=O)OCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2353,C[C@@H](C=O)NCC(=O)OC(C)(C)C,C[C@H](NCC(=O)OC(C)(C)C)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X2373,NCCCC[C@@H](C=O)Nc1cccnc1,NCCCC[C@H](Nc1cccnc1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X2405,O=C[C@@H]1CC(=O)N(CC(=O)O)C(=O)N1,OC(=O)CN1C(=O)C[C@H](NC1=O)C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone
X2452,N=C(N)N1CCC(CC[C@H](N)C=O)CC1,NC(=N)N1CCC(CC[C@H](N[*])C([*])=O)CC1 |$;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X2348,CC(C)[C@@H](C=O)NC(=O)OCC(C)(C)C,CC(C)[C@H](NC(=O)OCC(C)(C)C)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X2370,CC(C)C[C@@H](C=O)NC(=O)N1CCCCCC1,CC(C)C[C@H](NC(=O)N1CCCCCC1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2351,O=C[C@H](Cc1ccccc1)NC(=O)N[C@@H](CC(=O)O)C(=O)O,OC(=O)C[C@H](NC(=O)N[C@@H](Cc1ccccc1)C([*])=O)C(O)=O |$;;;;;;;;;;;;;;;;;;_R2;;;;$|,Backbone
X2334,O=C[C@@H]1CCCCN1CC(=O)c1ccc2ccccc2c1,[*]C(=O)[C@@H]1CCCCN1CC(=O)c1ccc2ccccc2c1 |$_R2;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2270,CN(C)c1cccc2c(S(=O)(=O)N3CCC[C@H]3C=O)cccc12,CN(C)c1cccc2c(cccc12)S(=O)(=O)N1CCC[C@H]1C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X535,CN[C@H](C=O)Cc1ccc(OS(=O)(=O)O)cc1,CN([*])[C@@H](Cc1ccc(OS(O)(=O)=O)cc1)C([*])=O |$;;_R1;;;;;;;;;;;;;;;_R2;$|,Backbone
X600,CC(C)C[C@H](C=O)NC(=O)OCc1ccccc1,CC(C)C[C@@H](NC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X757,N#[N+]c1ccc(C[C@H](N)C=O)cc1,[*]N[C@@H](Cc1ccc(cc1)[N+]#N)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
X758,O=C[C@H](CCC(=O)O)NCCCc1ccccc1,OC(=O)CC[C@H](NCCCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X545,CC(C)(C)CNCCCC[C@H](N)C=O,CC(C)(C)CNCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X973,CCn1cnc(C[C@H](N)C=O)c1,CCn1cnc(C[C@H](N[*])C([*])=O)c1 |$;;;;;;;;;_R1;;_R2;;$|,Backbone
X547,NC(=O)Nc1ccc(C[C@@H](N)C=O)cc1,NC(=O)Nc1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X611,O=C[C@@H]1C[C@@H](Oc2ccnc3ccccc23)CN1,[*]N1C[C@@H](C[C@H]1C([*])=O)Oc1ccnc2ccccc12 |$_R1;;;;;;;_R2;;;;;;;;;;;;$|,Backbone
lalloHyp,O=C[C@@H]1C[C@H](O)CN1,O[C@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;_R1;;;_R2;$|,Backbone
X964,N[C@@H](CC(=O)O)C(=O)c1nccs1,OC(=O)C[C@H](N[*])C(=O)c1nccs1 |$;;;;;;_R1;;;;;;;$|,Backbone
X965,C[C@H](N)C(=O)C(=O)O,C[C@H](N[*])C(=O)C(O)=O |$;;;_R1;;;;;$|,Backbone
X770,C[C@H](c1ccc(O)cc1)[C@H](N)C=O,C[C@@H]([C@H](N)C([*])=O)c1ccc(O)cc1 |$;;;;;_R2;;;;;;;;$|,Backbone
X584,N[C@H](C=O)Cc1ccc(C(=O)O)c(O)c1,OC(=O)c1ccc(C[C@H](N[*])C([*])=O)cc1O |$;;;;;;;;;;_R1;;_R2;;;;$|,Backbone
dPhe(2-F),N[C@@H](C=O)Cc1ccccc1F,Fc1ccccc1C[C@@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X3035,CC(C)NC(=S)NCCCC[C@H](N)C=O,CC(C)NC(=S)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
