symbol,smiles,cxsmiles,monomer_type
X3034,NCC[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C(H)=O,NCC[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2503,NC(=N)N[C@H]1C[C@@H](N(H)C1)C(H)=O,NC(=N)N[C@H]1C[C@@H](N([*])C1)C([*])=O |$;;;;;;;;_R1;;;_R2;$|,Backbone
X2494,HN[C@@H](C[C@H]1CCNC1=O)C(=O)c1nccs1,[*]N[C@@H](C[C@H]1CCNC1=O)C(=O)c1nccs1 |$_R1;;;;;;;;;;;;;;;;$|,Backbone
X2513,COC(=O)C[C@H]1CCC[C@H]2CC(=O)N(OCC(=O)[C@H](CC(O)=O)NH)[C@@H]12,COC(=O)C[C@H]1CCC[C@H]2CC(=O)N(OCC(=O)[C@H](CC(O)=O)N[*])[C@@H]12 |$;;;;;;;;;;;;;;;;;;;;;;;;_R1;$|,Backbone
X2525,CC(C)C[C@H](NCCOCCOCCOCCOCCOCCOCCOCCOC(C)=O)C(H)=O,CC(C)C[C@H](NCCOCCOCCOCCOCCOCCOCCOCCOC(C)=O)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X954,COC(=O)CN(C)H,COC(=O)CN(C)[*] |$;;;;;;;_R1$|,Backbone
X1657,NC(=N)NCCC[C@@H](NC(=O)NCc1ccccc1)C(H)=O,NC(=N)NCCC[C@@H](NC(=O)NCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X577,OP(O)(=O)C(F)(F)c1ccc(C[C@H](NH)C(H)=O)cc1,OP(O)(=O)C(F)(F)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1569,CCCCCN(CCCCC)[C@@H](Cc1ccc(O)cc1)C(H)=O,CCCCCN(CCCCC)[C@@H](Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1571,CCCCCC(=O)Oc1ccc(C[C@H](NH)C(=O)OC)cc1,CCCCCC(=O)Oc1ccc(C[C@H](N[*])C(=O)OC)cc1 |$;;;;;;;;;;;;;;;_R1;;;;;;$|,Backbone
X36,HN(CCCC=C)CC(H)=O,[*]N(CCCC=C)CC([*])=O |$_R1;;;;;;;;;_R2;$|,Backbone
X37,NC(=N)NCCCC[C@H](NH)C(H)=O,NC(=N)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X1578,NC(=N)N1CCC[C@H]1C(H)=O,NC(=N)N1CCC[C@H]1C([*])=O |$;;;;;;;;;_R2;$|,Backbone
A_COEt,CCOC(=O)C(=O)[C@H](C)NH,CCOC(=O)C(=O)[C@H](C)N[*] |$;;;;;;;;;;_R1$|,Backbone
X2272,NC(=N)NCCCC[C@H](NH)C(=O)Cc1ccccc1,NC(=N)NCCCC[C@H](N[*])C(=O)Cc1ccccc1 |$;;;;;;;;;;_R1;;;;;;;;;$|,Backbone
Me_meI,CC[C@H](C)[C@H](N(C)C)C(H)=O,CC[C@H](C)[C@H](N(C)C)C([*])=O |$;;;;;;;;;_R2;$|,Backbone
X2285,HN1C[C@H]1C(H)=O,[*]N1C[C@H]1C([*])=O |$_R1;;;;;_R2;$|,Backbone
X2218,HC(=O)[C@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O,[*]C(=O)[C@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O |$_R2;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2223,N[C@@H](CSC[C@@H](NH)C(O)=O)C(H)=O,N[C@@H](CSC[C@@H](N[*])C(O)=O)C([*])=O |$;;;;;;;_R1;;;;;_R2;$|,Backbone
X2224,FC(F)C[C@@H](C=O)C(=O)[C@H](CC1CCCCC1)NH,FC(F)C[C@@H](C=O)C(=O)[C@H](CC1CCCCC1)N[*] |$;;;;;;;;;;;;;;;;;;_R1$|,Backbone
R,NC(=N)NCCC[C@H](NH)C(H)=O,NC(=N)NCCC[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone
dF,HN[C@H](Cc1ccccc1)C(H)=O,[*]N[C@H](Cc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
I,CC[C@H](C)[C@H](NH)C(H)=O,CC[C@H](C)[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
meNle,CCCC[C@H](N(C)H)C(H)=O,CCCC[C@H](N(C)[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X943,HC(=O)[C@H](CCCNCc1ccccc1)NCc1ccccc1,[*]C(=O)[C@H](CCCNCc1ccccc1)NCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X740,C[N+](C)(C)CCCCC[C@H]([N-][N+]#N)C(H)=O,C[N+](C)(C)CCCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
Fmoc_I,CC[C@H](C)[C@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C(H)=O,CC[C@H](C)[C@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X959,Oc1ccc(C[C@H](N(CCc2ccccc2)CCc2ccccc2)C(H)=O)cc1,Oc1ccc(C[C@H](N(CCc2ccccc2)CCc2ccccc2)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;$|,Backbone
X1216,NC(=N)NCCC[C@@H](NC(=O)OCc1ccccc1)C(H)=O,NC(=N)NCCC[C@@H](NC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1098,NCCCNCCC[C@H]([N-][N+]#N)C(H)=O,NCCCNCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone
X1177,HN1C[C@@H](C[C@H]1C(H)=O)OCc1ccc2ccccc2c1,[*]N1C[C@@H](C[C@H]1C([*])=O)OCc1ccc2ccccc2c1 |$_R1;;;;;;;_R2;;;;;;;;;;;;;$|,Backbone
X751,C[C@H]1SC[C@H](NC1=O)C(H)=O,C[C@H]1SC[C@H](NC1=O)C([*])=O |$;;;;;;;;;_R2;$|,Backbone
Cbz_dF,HC(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1,[*]C(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X984,FN(H)[C@@H](Cc1ccc2ccccc2c1)C(H)=O,FN([*])[C@@H](Cc1ccc2ccccc2c1)C([*])=O |$;;_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X889,HN[C@@H](CCCCN1CC1)C(H)=O,[*]N[C@@H](CCCCN1CC1)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
X1223,FC(F)(F)C([C@H](NH)C(=O)OCc1ccccc1)C(F)(F)F,FC(F)(F)C([C@H](N[*])C(=O)OCc1ccccc1)C(F)(F)F |$;;;;;;;_R1;;;;;;;;;;;;;;$|,Backbone
X1027,C[C@@H](Cc1c(C)cc(O)cc1C)C(=O)ON[C@@H](Cc1ccc(O)cc1)C(H)=O,C[C@@H](Cc1c(C)cc(O)cc1C)C(=O)ON[C@@H](Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
am_G,NN(H)CC(H)=O,NN([*])CC([*])=O |$;;_R1;;;_R2;$|,Backbone
X1160,CNCCCCC[C@H]([N-][N+]#N)C(H)=O,CNCCCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
Cbz_P,HC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1,[*]C(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;$|,Backbone
X940,CCCCCCCCCCC(=O)OC[C@H](NH)C(H)=O,CCCCCCCCCCC(=O)OC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X934,CCNC(=N)NCCC[C@H](NH)C(H)=O,CCNC(=N)NCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1721,CC(C)OC(=O)COCCOC[C@@H](NH)C(H)=O,CC(C)OC(=O)COCCOC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X2047,COc1ccc(NC(=O)N[C@H](CSH)C(H)=O)cc1OC,COc1ccc(NC(=O)N[C@H](CS[*])C([*])=O)cc1OC |$;;;;;;;;;;;;;_R3;;_R2;;;;;$|,Backbone
X1978,OC(=O)[C@@H](NH)[C@H](SH)c1ccccc1,OC(=O)[C@@H](N[*])[C@H](S[*])c1ccccc1 |$;;;;;_R1;;;_R3;;;;;;$|,Backbone
X1990,CNCc1ccc(C[C@H](NH)C(H)=O)cc1,CNCc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1979,N[C@H](CN[C@@H](CSH)C(H)=O)Cc1ccccc1,N[C@H](CN[C@@H](CS[*])C([*])=O)Cc1ccccc1 |$;;;;;;;_R3;;_R2;;;;;;;;$|,Backbone
meC,CN(H)[C@@H](CSH)C(H)=O,CN([*])[C@@H](CS[*])C([*])=O |$;;_R1;;;;_R3;;_R2;$|,Backbone
X2022,C[C@@H](N(H)C1CCCCC1)C(H)=O,C[C@@H](N([*])C1CCCCC1)C([*])=O |$;;;_R1;;;;;;;;_R2;$|,Backbone
X1986,HN1C[C@@H](C[C@H]1C(H)=O)SH,[*]N1C[C@@H](C[C@H]1C([*])=O)S[*] |$_R1;;;;;;;_R2;;;_R3$|,Backbone
X1961,HN1C[C@@H](C[C@@H]1C(H)=O)SH,[*]N1C[C@@H](C[C@@H]1C([*])=O)S[*] |$_R1;;;;;;;_R2;;;_R3$|,Backbone
X2015,HC(=O)[C@@H](CSH)NCc1cccc(c1)N(=O)=O,[*]C(=O)[C@@H](CS[*])NCc1cccc(c1)N(=O)=O |$_R2;;;;;;_R3;;;;;;;;;;;$|,Backbone
dalloHyp,O[C@@H]1C[C@@H](N(H)C1)C(H)=O,O[C@@H]1C[C@@H](N([*])C1)C([*])=O |$;;;;;_R1;;;_R2;$|,Backbone
X1894,Cn1ccc2cc(ccc12)-c1[nH]c2ccccc2c1C[C@H](NH)C(H)=O,Cn1ccc2cc(ccc12)-c1[nH]c2ccccc2c1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1716,C[C@H](CCCC(=O)OCCF)[C@@H](O)[C@H](N(C)H)C(H)=O,C[C@H](CCCC(=O)OCCF)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1867,CC[C@@H](C)[C@H](N(O)H)C(H)=O,CC[C@@H](C)[C@H](N(O)[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X1726,HN[C@@H](CCCNC(=O)OCc1ccccc1)C(H)=O,[*]N[C@@H](CCCNC(=O)OCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1890,HN[C@H](CC#N)C(H)=O,[*]N[C@H](CC#N)C([*])=O |$_R1;;;;;;;_R2;$|,Backbone
X1750,CC(C)OC(=O)COC[C@@H](NH)C(H)=O,CC(C)OC(=O)COC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1800,Oc1ccc(C[C@@H](NH)C(H)=O)cc1I,Oc1ccc(C[C@@H](N[*])C([*])=O)cc1I |$;;;;;;;;_R1;;_R2;;;;$|,Backbone
X1900,HN[C@H](Cc1ccc2nc(oc2c1)-c1ccccc1)C(H)=O,[*]N[C@H](Cc1ccc2nc(oc2c1)-c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1876,C[C@@H](O)C[C@H](NH)C(H)=O,C[C@@H](O)C[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X1878,CCN(CC)CCS[C@@H](N(C)H)C(H)=O,CCN(CC)CCS[C@@H](N(C)[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1394,CC(C)CC[C@H](N(C)H)C(H)=O,CC(C)CC[C@H](N(C)[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X1711,HN[C@@H](CCOc1ccccc1)C(H)=O,[*]N[C@@H](CCOc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
X72,CC(C)[C@H](NCc1ncccc1O)C(H)=O,CC(C)[C@H](NCc1ncccc1O)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X80,CCOC(=O)N[C@H](Cc1ccc(OC(C)=O)cc1)C(H)=O,CCOC(=O)N[C@H](Cc1ccc(OC(C)=O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
W_OBzl,HN[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1ccccc1,[*]N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1ccccc1 |$_R1;;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X131,HN[C@H]1CCCCNC1=O,[*]N[C@H]1CCCCNC1=O |$_R1;;;;;;;;;$|,Backbone
dM_OMe,COC(=O)[C@@H](CCSC)NH,COC(=O)[C@@H](CCSC)N[*] |$;;;;;;;;;;_R1$|,Backbone
X95,CC(C)(C)OC(=O)N[C@H](CCC(O)=O)C(H)=O,CC(C)(C)OC(=O)N[C@H](CCC(O)=O)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X285,HN1C[C@@H](C[C@H]1C(H)=O)OC(=O)Nc1ccccc1,[*]N1C[C@@H](C[C@H]1C([*])=O)OC(=O)Nc1ccccc1 |$_R1;;;;;;;_R2;;;;;;;;;;;$|,Backbone
X100,CC(C)C[C@@H](NH)C=O,CC(C)C[C@@H](N[*])C=O |$;;;;;;_R1;;$|,Backbone
X144,HC(=O)[C@@H]1CC(=O)NC(=O)N1,[*]C(=O)[C@@H]1CC(=O)NC(=O)N1 |$_R2;;;;;;;;;;$|,Backbone
X157,CS(=O)CC[C@H](NH)C(H)=O,CS(=O)CC[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X109,CC(C)[C@H](NH)C(=O)c1nc2ccccc2o1,CC(C)[C@H](N[*])C(=O)c1nc2ccccc2o1 |$;;;;;_R1;;;;;;;;;;;$|,Backbone
X300,HN(CC(H)=O)Cc1c[nH]c2ccccc12,[*]N(CC([*])=O)Cc1c[nH]c2ccccc12 |$_R1;;;;_R2;;;;;;;;;;;$|,Backbone
X147,Cc1ccc2c(C[C@H](NH)C(H)=O)c[nH]c2c1,Cc1ccc2c(C[C@H](N[*])C([*])=O)c[nH]c2c1 |$;;;;;;;;;_R1;;_R2;;;;;$|,Backbone
X428,C[C@H](NCCc1ccc(Cl)c(Cl)c1)C(H)=O,C[C@H](NCCc1ccc(Cl)c(Cl)c1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
Me_meF,CN(C)[C@@H](Cc1ccccc1)C(H)=O,CN(C)[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X46,HN[C@@H](Cc1ccc(cc1)C#N)C(H)=O,[*]N[C@@H](Cc1ccc(cc1)C#N)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
meF,CN(H)[C@@H](Cc1ccccc1)C(H)=O,CN([*])[C@@H](Cc1ccccc1)C([*])=O |$;;_R1;;;;;;;;;;_R2;$|,Backbone
X15,CC(C)[C@H](NH)C(=O)C[C@@H](Cc1ccccc1)C(O)=O,CC(C)[C@H](N[*])C(=O)C[C@@H](Cc1ccccc1)C(O)=O |$;;;;;_R1;;;;;;;;;;;;;;$|,Backbone
X2301,CC(C)CN(CC(=O)[C@@H](Cc1ccccc1)NH)S(=O)(=O)c1cccc(N)c1,CC(C)CN(CC(=O)[C@@H](Cc1ccccc1)N[*])S(=O)(=O)c1cccc(N)c1 |$;;;;;;;;;;;;;;;;;_R1;;;;;;;;;;$|,Backbone
X1103,Cc1cc(C[C@H](NH)C(H)=O)cc(C)c1O,Cc1cc(C[C@H](N[*])C([*])=O)cc(C)c1O |$;;;;;;;_R1;;_R2;;;;;;$|,Backbone
X2432,HN[C@@H](C#N)C(H)=O,[*]N[C@@H](C#N)C([*])=O |$_R1;;;;;;_R2;$|,Backbone
X2743,C[C@@H](NC(=O)N[C@@H](Cc1cccnc1)C(H)=O)c1ccc(F)cc1,C[C@@H](NC(=O)N[C@@H](Cc1cccnc1)C([*])=O)c1ccc(F)cc1 |$;;;;;;;;;;;;;;;_R2;;;;;;;;$|,Backbone
X2807,CC(C)C[C@H](NC(=O)OC[C@H](COS(O)(=O)=O)OS(O)(=O)=O)C(H)=O,CC(C)C[C@H](NC(=O)OC[C@H](COS(O)(=O)=O)OS(O)(=O)=O)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2822,COC(=O)C[C@H](NC(=O)OC(C)(C)C)C(H)=O,COC(=O)C[C@H](NC(=O)OC(C)(C)C)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X2738,CN(C)[C@@H](CC1CCCCC1)C(H)=O,CN(C)[C@@H](CC1CCCCC1)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X2780,HN[C@H](C=O)C(c1ccccc1)c1ccccc1,[*]N[C@H](C=O)C(c1ccccc1)c1ccccc1 |$_R1;;;;;;;;;;;;;;;;;$|,Backbone
ac,CC(H)=O,CC([*])=O |$;;_R2;$|,Backbone
X2098,Cc1ccc(cc1)S(=O)(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(H)=O,Cc1ccc(cc1)S(=O)(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2146,NCCCC[C@H](NH)C(=O)c1nc2ccccc2o1,NCCCC[C@H](N[*])C(=O)c1nc2ccccc2o1 |$;;;;;;;_R1;;;;;;;;;;;$|,Backbone
X2166,HN1CCSC[C@H]1C(H)=O,[*]N1CCSC[C@H]1C([*])=O |$_R1;;;;;;;;_R2;$|,Backbone
X2192,CN(CC(H)=O)CC(=O)[C@H](CCCNC(N)=N)NH,CN(CC([*])=O)CC(=O)[C@H](CCCNC(N)=N)N[*] |$;;;;_R2;;;;;;;;;;;;;;_R1$|,Backbone
X2136,NC(=N)N1CCC(CC1)[C@H](NH)C(H)=O,NC(=N)N1CCC(CC1)[C@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
X2188,Oc1ccc(C[C@H](NCCC(=O)[C@H](Cc2ccccc2)NH)C(H)=O)cc1,Oc1ccc(C[C@H](NCCC(=O)[C@H](Cc2ccccc2)N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X2228,FC(F)(F)C(=O)[C@H](CC1CCCCC1)NH,FC(F)(F)C(=O)[C@H](CC1CCCCC1)N[*] |$;;;;;;;;;;;;;;;_R1$|,Backbone
X2164,CC(C)[C@H](NH)C(=O)c1nc2cc(CC(O)=O)ccc2o1,CC(C)[C@H](N[*])C(=O)c1nc2cc(CC(O)=O)ccc2o1 |$;;;;;_R1;;;;;;;;;;;;;;;$|,Backbone
X1066,CC(=N)NCCC[C@@H](NC(=O)OC(C)(C)C)C(H)=O,CC(=N)NCCC[C@@H](NC(=O)OC(C)(C)C)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone
F_OBzl,HN[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,[*]N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1 |$_R1;;;;;;;;;;;;;;;;;;;$|,Backbone
X1307,Fc1ccc2c(C[C@H](NH)C(H)=O)c[nH]c2c1,Fc1ccc2c(C[C@H](N[*])C([*])=O)c[nH]c2c1 |$;;;;;;;;;_R1;;_R2;;;;;$|,Backbone
X1308,HC(=O)[C@@H]1CSC(=O)N1,[*]C(=O)[C@@H]1CSC(=O)N1 |$_R2;;;;;;;;$|,Backbone
X1386,CC(=N)NCCCC[C@H](NH)C(H)=O,CC(=N)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X1392,CCOC(=O)N[C@H](CSCc1ccccc1)C(H)=O,CCOC(=O)N[C@H](CSCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1254,CC[C@H](C)[C@@H](NH)C(=O)O[C@H]([C@H](O)CO)[C@H](O)[C@H](O)CO,CC[C@H](C)[C@@H](N[*])C(=O)O[C@H]([C@H](O)CO)[C@H](O)[C@H](O)CO |$;;;;;;_R1;;;;;;;;;;;;;;$|,Backbone
X1312,Oc1c(F)c(F)c(C[C@H](NH)C(H)=O)c(F)c1F,Oc1c(F)c(F)c(C[C@H](N[*])C([*])=O)c(F)c1F |$;;;;;;;;;;_R1;;_R2;;;;;$|,Backbone
X1395,HN[C@@H](Cc1cn(nn1)-c1ccc2ccc3cccc4ccc1c2c34)C(H)=O,[*]N[C@@H](Cc1cn(nn1)-c1ccc2ccc3cccc4ccc1c2c34)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1414,OC(=O)C[C@H](NH)C(=O)CCCCCc1ccccc1,OC(=O)C[C@H](N[*])C(=O)CCCCCc1ccccc1 |$;;;;;;_R1;;;;;;;;;;;;;$|,Backbone
X1444,NCCNCCC[C@H]([N-][N+]#N)C(H)=O,NCCNCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X1380,CC(C)(C)OC(=O)N[C@H](CC(O)=O)C(H)=O,CC(C)(C)OC(=O)N[C@H](CC(O)=O)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
Me_dY,CN(H)[C@H](Cc1ccc(O)cc1)C(H)=O,CN([*])[C@H](Cc1ccc(O)cc1)C([*])=O |$;;_R1;;;;;;;;;;;_R2;$|,Backbone
T_MeCl,C[C@@H](O)[C@H](NH)C(=O)CCl,C[C@@H](O)[C@H](N[*])C(=O)CCl |$;;;;;_R1;;;;$|,Backbone
X240,COc1ccc(cc1)[C@H]1N[C@@H](Cc2c1[nH]c1ccccc21)C(H)=O,COc1ccc(cc1)[C@H]1N[C@@H](Cc2c1[nH]c1ccccc21)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X318,CC(C)(C)CCCC[C@H](NH)C(H)=O,CC(C)(C)CCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X182,CCCCN(C#N)c1ccc(C[C@@H](NH)C(H)=O)cc1,CCCCN(C#N)c1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
Boc_A,C[C@H](NC(=O)OC(C)(C)C)C(H)=O,C[C@H](NC(=O)OC(C)(C)C)C([*])=O |$;;;;;;;;;;;_R2;$|,Backbone
X393,HN[C@@H](CCCc1ccccc1)C(H)=O,[*]N[C@@H](CCCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
X695,CCOC(=O)N[C@@H](CCSCc1ccccc1)C(H)=O,CCOC(=O)N[C@@H](CCSCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X395,CC(C)N(H)CC(H)=O,CC(C)N([*])CC([*])=O |$;;;;_R1;;;_R2;$|,Backbone
X339,CONC(=O)Nc1ccc(C[C@H](NH)C(H)=O)cc1,CONC(=O)Nc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X677,HN[C@@H](Cc1ccsc1)C(H)=O,[*]N[C@@H](Cc1ccsc1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,Backbone
G_OMe,COC(=O)CNH,COC(=O)CN[*] |$;;;;;;_R1$|,Backbone
X679,FC(F)(F)C(=O)[C@H](Cc1ccccc1)NH,FC(F)(F)C(=O)[C@H](Cc1ccccc1)N[*] |$;;;;;;;;;;;;;;;_R1$|,Backbone
dNva,CCC[C@@H](NH)C(H)=O,CCC[C@@H](N[*])C([*])=O |$;;;;;_R1;;_R2;$|,Backbone
X502,CNC(=O)Nc1ccc(C[C@H](NH)C(H)=O)cc1,CNC(=O)Nc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X622,HN1C[C@H](C[C@H]1C(H)=O)[N-][N+]#N,[*]N1C[C@H](C[C@H]1C([*])=O)[N-][N+]#N |$_R1;;;;;;;_R2;;;;$|,Backbone
X571,C[C@H](O)[C@@H](NH)C=O,C[C@H](O)[C@@H](N[*])C=O |$;;;;;_R1;;$|,Backbone
X195,HN[C@H](C(c1ccccc1)c1ccccc1)C(H)=O,[*]N[C@H](C(c1ccccc1)c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X685,COC(=O)[C@H](Cc1ccc(OC(=O)c2ccccc2)cc1)NH,COC(=O)[C@H](Cc1ccc(OC(=O)c2ccccc2)cc1)N[*] |$;;;;;;;;;;;;;;;;;;;;;;_R1$|,Backbone
X198,O[C@H]([C@@H](NH)C(H)=O)c1ccccc1,O[C@H]([C@@H](N[*])C([*])=O)c1ccccc1 |$;;;;_R1;;_R2;;;;;;;$|,Backbone
X573,NC(=N)NC(=O)CC[C@H](NH)C(H)=O,NC(=N)NC(=O)CC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X229,HN1Cc2nc[nH]c2C[C@H]1C(H)=O,[*]N1Cc2nc[nH]c2C[C@H]1C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
meW,CN(H)[C@@H](Cc1c[nH]c2ccccc12)C(H)=O,CN([*])[C@@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;_R1;;;;;;;;;;;;;_R2;$|,Backbone
Boc_S,CC(C)(C)OC(=O)N[C@@H](CO)C(H)=O,CC(C)(C)OC(=O)N[C@@H](CO)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X311,N[C@H](C(H)=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,N[C@H](C([*])=O)C(c1ccccc1)(c1ccccc1)c1ccccc1 |$;;;_R2;;;;;;;;;;;;;;;;;;;;$|,Backbone
X172,COc1ccc(C[C@H](NH)C(H)=O)cc1,COc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;_R1;;_R2;;;$|,Backbone
Boc_dP,CC(C)(C)OC(=O)N1CCC[C@@H]1C(H)=O,CC(C)(C)OC(=O)N1CCC[C@@H]1C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone
X1595,CCOC(=O)CC[C@H](N)C(H)=O,CCOC(=O)CC[C@H](N)C([*])=O |$;;;;;;;;;;_R2;$|,Backbone
X550,CCCCC(CCCC)NCCCC[C@@H](NH)C(H)=O,CCCCC(CCCC)NCCCC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
