symbol,smiles,cxsmiles,monomer_type,embedding_mean,embedding_std,embedding_norm,embedding_min,embedding_max
X251,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(cc1)S(O)(=O)=O)C(H)=O,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(cc1)S(O)(=O)=O)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.002740208,0.56895345,15.767484,-2.082087,7.1915455
Iva,CC[C@](C)(NH)C(H)=O,CC[C@](C)(N[*])C([*])=O |$;;;;;_R1;;_R2;$|,Backbone,-0.002951472,0.6292682,17.438986,-2.4916122,8.707825
X268,CC(C)(NCCCC1CCCCC1)C(H)=O,CC(C)(NCCCC1CCCCC1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0027104255,0.5349184,14.824285,-2.7531054,6.0466557
X255,HN1CSC[C@@H]1C(H)=O,[*]N1CSC[C@@H]1C([*])=O |$_R1;;;;;;;_R2;$|,Backbone,-0.0030527897,0.65115315,18.045483,-2.40736,9.570758
X688,CC[C@H](C)[C@H](NH)C(=O)OCCC(C)C,CC[C@H](C)[C@H](N[*])C(=O)OCCC(C)C |$;;;;;;_R1;;;;;;;;$|,Backbone,-0.002252816,0.5664237,15.697318,-2.1356378,6.0718203
X435,COC(=O)[C@H](Cc1ccc(cc1)C#Cc1ccccc1)NH,COC(=O)[C@H](Cc1ccc(cc1)C#Cc1ccccc1)N[*] |$;;;;;;;;;;;;;;;;;;;;;_R1$|,Backbone,-0.0030767445,0.6004507,16.640396,-2.978569,8.848048
X440,HN(CC(H)=O)Cc1ccco1,[*]N(CC([*])=O)Cc1ccco1 |$_R1;;;;_R2;;;;;;;$|,Backbone,-0.00265324,0.6057281,16.78659,-2.530111,8.324226
X258,NC(=O)NCCCC[C@H](NH)C(H)=O,NC(=O)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.003488091,0.6479245,17.95607,-2.4187346,9.520164
X169,ClCCN(N=O)C(=O)N1CCC[C@H]1C(H)=O,ClCCN(N=O)C(=O)N1CCC[C@H]1C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0030671358,0.57748646,16.004002,-2.05592,6.770716
R_Me,CC(=O)[C@H](CCCNC(N)=N)NH,CC(=O)[C@H](CCCNC(N)=N)N[*] |$;;;;;;;;;;;;_R1$|,Backbone,-0.004150964,0.61708176,17.101458,-1.8930141,8.260194
X171,CC(=O)SCCOP(=O)(OCCSC(C)=O)Oc1ccc(C[C@H](NH)C(H)=O)cc1,CC(=O)SCCOP(=O)(OCCSC(C)=O)Oc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone,-0.0026029283,0.57700473,15.990586,-2.2502546,6.2600384
X374,HN[C@@H](Cc1ccc(cc1)C(=O)c1ccccc1)C(H)=O,[*]N[C@@H](Cc1ccc(cc1)C(=O)c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0028725844,0.62417585,17.297852,-3.026655,9.525661
X152,CCOC(=O)[C@@H](NH)C(C(F)(F)F)C(F)(F)F,CCOC(=O)[C@@H](N[*])C(C(F)(F)F)C(F)(F)F |$;;;;;;;_R1;;;;;;;;;$|,Backbone,-0.0030904978,0.623296,17.273499,-1.8682566,6.1253395
X1562,C[C@@](CC=C)(NH)C(H)=O,C[C@@](CC=C)(N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone,-0.0029800388,0.6313236,17.495947,-2.4827223,8.796425
EtCO_dPhg,CCOC(=O)N[C@@H](C(H)=O)c1ccccc1,CCOC(=O)N[C@@H](C([*])=O)c1ccccc1 |$;;;;;;;;_R2;;;;;;;$|,Backbone,-0.0028903715,0.5752884,15.943062,-2.0445328,7.1782656
X1086,CCCCNC(=O)N[C@@H](Cc1ccccc1)C(H)=O,CCCCNC(=O)N[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0024347845,0.56057984,15.53539,-2.1261132,7.0991507
X1550,CC(C)[C@H](NCCCS)C(H)=O,CC(C)[C@H](NCCCS)C([*])=O |$;;;;;;;;;;_R2;$|,Backbone,-0.0033336657,0.5838179,16.179499,-1.7585151,7.643477
X1551,Cn1c[nH+]c(C[C@H](NH)C(H)=O)c1,Cn1c[nH+]c(C[C@H](N[*])C([*])=O)c1 |$;;;;;;;;_R1;;_R2;;$|,Backbone,-0.0031529244,0.6219054,17.234968,-2.8284454,9.584569
X958,CC(C)[C@H](NC(=O)N(c1ccccc1)c1ccccc1)C(H)=O,CC(C)[C@H](NC(=O)N(c1ccccc1)c1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0024065597,0.5659681,15.6847105,-2.252832,6.191221
X1449,Oc1ccc(C[C@H](N(CC2CC2)CC2CC2)C(H)=O)cc1,Oc1ccc(C[C@H](N(CC2CC2)CC2CC2)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;_R2;;;$|,Backbone,-0.003219166,0.5520781,15.299897,-2.6982627,7.6699104
X594,Fc1ccc(cc1)-c1cn(nn1)[C@H]1C[C@H](N(H)C1)C(H)=O,Fc1ccc(cc1)-c1cn(nn1)[C@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;;;;;;_R1;;;_R2;$|,Backbone,-0.003035803,0.59650123,16.530941,-2.2938445,8.967569
X2582,OC(=O)CCCCCC[C@H](NH)C(H)=O,OC(=O)CCCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0031822536,0.6573242,18.216516,-2.6802943,9.186636
X2635,CNC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(H)=O,CNC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0028341543,0.58006364,16.075388,-2.362527,8.362086
X2640,HN[C@@H](CC1CCNCC1)C(=O)c1nccs1,[*]N[C@@H](CC1CCNCC1)C(=O)c1nccs1 |$_R1;;;;;;;;;;;;;;;;$|,Backbone,-0.0028477013,0.57653975,15.977734,-2.637076,7.1251106
X2668,CC(C)C[C@H](NC(=O)NCc1ccc(Cl)cc1Cl)C(H)=O,CC(C)C[C@H](NC(=O)NCc1ccc(Cl)cc1Cl)C([*])=O |$;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0027447734,0.5389211,14.935215,-2.1977382,5.988643
X2632,FC(F)C[C@H](C(=O)[C@H](CC1CCCCC1)NH)C(=O)c1nc2ccccc2o1,FC(F)C[C@H](C(=O)[C@H](CC1CCCCC1)N[*])C(=O)c1nc2ccccc2o1 |$;;;;;;;;;;;;;;;;_R1;;;;;;;;;;;$|,Backbone,-0.002336209,0.5640843,15.632497,-2.3655384,6.50308
X2547,C[C@H]1CCC[C@@H](C)N1C(=O)N[C@@H](CC(C)(C)C)C(H)=O,C[C@H]1CCC[C@@H](C)N1C(=O)N[C@@H](CC(C)(C)C)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0028047736,0.5251702,14.554152,-1.5974277,6.2659097
X2535,Cc1nn(CC(H)=O)c(=O)n(CC(O)=O)c1=O,Cc1nn(CC([*])=O)c(=O)n(CC(O)=O)c1=O |$;;;;;;_R2;;;;;;;;;;$|,Backbone,-0.0028256867,0.5940682,16.463488,-2.1005113,5.9019666
X2289,HN1C[C@H](Cc2ccccc2)NC(=O)C1,[*]N1C[C@H](Cc2ccccc2)NC(=O)C1 |$_R1;;;;;;;;;;;;;;$|,Backbone,-0.0026527878,0.600797,16.649939,-3.129644,8.217613
X2302,Oc1ccc(C[C@H](NH)C(=O)c2nc3ccccc3[nH]2)cc1,Oc1ccc(C[C@H](N[*])C(=O)c2nc3ccccc3[nH]2)cc1 |$;;;;;;;;_R1;;;;;;;;;;;;;$|,Backbone,-0.002019314,0.5457657,15.124805,-2.8997478,5.8697577
X2454,CC(C)[C@H](NCc1cc(F)ccc1O)C(H)=O,CC(C)[C@H](NCc1cc(F)ccc1O)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0028333396,0.5497969,15.236621,-1.6713728,6.6823287
X2412,Oc1ccc(C[C@@H](NC(=O)NC(=O)[C@H](Cc2ccc3ccccc3c2)NH)C(H)=O)cc1,Oc1ccc(C[C@@H](NC(=O)NC(=O)[C@H](Cc2ccc3ccccc3c2)N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone,-0.0028923303,0.5551312,15.384456,-2.8600974,7.1395926
X2354,CCCCCCCCCCn1cncc1C[C@H](NH)C(H)=O,CCCCCCCCCCn1cncc1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.003195708,0.617232,17.105463,-2.6346526,8.975954
X2350,NCCCC[C@H](NOC(=O)[C@H](CCCN)NH)C(H)=O,NCCCC[C@H](NOC(=O)[C@H](CCCN)N[*])C([*])=O |$;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0029536337,0.6391412,17.712591,-2.692149,8.971249
X2421,CNCCCC[C@@H](NH)C(=O)c1nc2ccccc2s1,CNCCCC[C@@H](N[*])C(=O)c1nc2ccccc2s1 |$;;;;;;;;_R1;;;;;;;;;;;$|,Backbone,-0.0020969976,0.56383675,15.62561,-2.519399,6.520952
X2441,Cc1cn(C[C@H](NH)C(H)=O)c(=O)[nH]c1=O,Cc1cn(C[C@H](N[*])C([*])=O)c(=O)[nH]c1=O |$;;;;;;;_R1;;_R2;;;;;;$|,Backbone,-0.0027720116,0.6157874,17.065374,-2.0966136,8.094725
X2473,Clc1ccc(C[C@H](NC(=O)NCC=C)C(H)=O)cc1,Clc1ccc(C[C@H](NC(=O)NCC=C)C([*])=O)cc1 |$;;;;;;;;;;;;;;;_R2;;;$|,Backbone,-0.00342171,0.5520207,15.298341,-2.3461533,7.915484
X2267,OC(=O)CC[C@H](NC(O)=O)C(H)=O,OC(=O)CC[C@H](NC(O)=O)C([*])=O |$;;;;;;;;;;;_R2;$|,Backbone,-0.0035975159,0.64114416,17.768188,-2.0136776,8.556593
X2268,CC(C)[C@H](NC(c1ncccc1O)c1ncccc1O)C(H)=O,CC(C)[C@H](NC(c1ncccc1O)c1ncccc1O)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.002537188,0.58976585,16.344221,-2.7242258,7.3516746
X2257,HN[C@@H](CNCc1ccccc1)C(H)=O,[*]N[C@@H](CNCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone,-0.0031388558,0.623808,17.287693,-2.7507966,9.743194
X2324,CC(C)[C@H](NH)C(=O)C(F)(F)CNCc1ccccc1,CC(C)[C@H](N[*])C(=O)C(F)(F)CNCc1ccccc1 |$;;;;;_R1;;;;;;;;;;;;;;$|,Backbone,-0.0025647942,0.5863698,16.250113,-2.470941,7.422726
X2326,CC(C)(C)OC(=O)NC[C@H](NH)C=O,CC(C)(C)OC(=O)NC[C@H](N[*])C=O |$;;;;;;;;;;;_R1;;$|,Backbone,-0.0027297412,0.6215901,17.226175,-2.429382,6.97064
X595,CCCCCCCCCCCCCCCC(=O)OC[C@H](NH)C(H)=O,CCCCCCCCCCCCCCCC(=O)OC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0024842632,0.6266117,17.365309,-2.3987384,6.3122873
X480,NCCCCC[C@H](NH)C(H)=O,NCCCCC[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone,-0.0029652372,0.6617705,18.339706,-2.6804335,9.343961
X615,CC[C@H]1C[C@@]1(NH)C(O)=O,CC[C@H]1C[C@@]1(N[*])C(O)=O |$;;;;;;_R1;;;$|,Backbone,-0.003031741,0.63267446,17.53339,-2.4484284,8.725651
X499,FC(F)(F)c1ccc(C[C@H](NH)C(H)=O)cc1,FC(F)(F)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;_R1;;_R2;;;$|,Backbone,-0.0030868233,0.59553653,16.504215,-2.562683,8.2640085
X762,COC(=O)C1(CCCCCC1)NH,COC(=O)C1(CCCCCC1)N[*] |$;;;;;;;;;;;;_R1$|,Backbone,-0.0038897982,0.58168095,16.120377,-2.3729494,7.649299
X710,Cc1cc(C)c(C[C@H](NH)C(H)=O)c(C)c1,Cc1cc(C)c(C[C@H](N[*])C([*])=O)c(C)c1 |$;;;;;;;;;_R1;;_R2;;;;$|,Backbone,-0.002597065,0.58181083,16.123775,-2.6560957,8.388735
X711,COC(=O)C[C@H](NH)C(H)=O,COC(=O)C[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone,-0.0037540141,0.63085085,17.482962,-1.8977575,8.516916
X974,COC(=O)C(=O)[C@H](CC(F)F)NH,COC(=O)C(=O)[C@H](CC(F)F)N[*] |$;;;;;;;;;;;;_R1$|,Backbone,-0.003917334,0.62388444,17.289934,-1.9671617,7.775532
X670,HN1CSC[C@H]1C(H)=O,[*]N1CSC[C@H]1C([*])=O |$_R1;;;;;;;_R2;$|,Backbone,-0.0033079248,0.6499881,18.013233,-2.3804352,9.188345
X2853,CC(=O)OP(=O)(OC(C)=O)Oc1ccc(C[C@H](N)C(H)=O)cc1,CC(=O)OP(=O)(OC(C)=O)Oc1ccc(C[C@H](N)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;_R2;;;$|,Backbone,-0.0029552553,0.6215106,17.224,-2.5210238,7.88009
dPhe(2-NO2),HN[C@H](Cc1ccccc1N(=O)=O)C(H)=O,[*]N[C@H](Cc1ccccc1N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0032169092,0.6397527,17.729572,-2.4557025,9.236148
dPhe(3-NO2),HN[C@H](Cc1cccc(c1)N(=O)=O)C(H)=O,[*]N[C@H](Cc1cccc(c1)N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone,-0.003139682,0.6238963,17.29014,-2.246599,9.294309
X3023,Clc1cccc(C[C@@H]2C[C@H](N(H)C2)C(H)=O)c1,Clc1cccc(C[C@@H]2C[C@H](N([*])C2)C([*])=O)c1 |$;;;;;;;;;;;_R1;;;_R2;;$|,Backbone,-0.003334726,0.59906954,16.60216,-2.6119,9.746224
X2866,CC(C)C[C@H](NS(=O)(=O)c1ccc2ccccc2c1)C(H)=O,CC(C)C[C@H](NS(=O)(=O)c1ccc2ccccc2c1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0025234632,0.5340296,14.799627,-2.4593325,6.0051026
X2895,CC(C)C[C@H](NC(=O)NC[C@@H](O)CO)C(H)=O,CC(C)C[C@H](NC(=O)NC[C@@H](O)CO)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.002764745,0.5245424,14.536748,-1.8909525,6.044152
X2869,OC(=O)c1ccc(cc1)S(=O)(=O)NCC(H)=O,OC(=O)c1ccc(cc1)S(=O)(=O)NCC([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0027906336,0.5759017,15.960044,-2.1498454,6.269209
X2544,CC1CCC(CC(=O)[C@H](Cc2ccc(O)cc2)N[C@@H](Cc2ccccc2)C(H)=O)(CC1)SH,CC1CCC(CC(=O)[C@H](Cc2ccc(O)cc2)N[C@@H](Cc2ccccc2)C([*])=O)(CC1)S[*] |$;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;;;_R3$|,Backbone,-0.002730962,0.5795801,16.061974,-2.5039337,7.942645
X2516,NC(=N)NCC[C@@H](NH)C(H)=O,NC(=N)NCC[C@@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone,-0.0038760502,0.616011,17.071737,-1.6470535,7.872735
X1645,HN[C@@H](Cc1ccc(cc1)N=C=S)C(H)=O,[*]N[C@@H](Cc1ccc(cc1)N=C=S)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0029502336,0.6136123,17.00512,-2.4575536,9.256103
X2254,HN[C@@H](CCCOc1ccc(C[C@H](NC(=O)OCc2ccccc2)C(H)=O)cc1)C=O,[*]N[C@@H](CCCOc1ccc(C[C@H](NC(=O)OCc2ccccc2)C([*])=O)cc1)C=O |$_R1;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;;;$|,Backbone,-0.0025592137,0.6166325,17.088768,-3.014941,8.237713
X2235,NC(=N)N[C@H](C1CCCCC1)C(H)=O,NC(=N)N[C@H](C1CCCCC1)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone,-0.003466541,0.5886043,16.312162,-2.440118,8.13155
X2238,OC(=O)CN(H)N[C@@H](Cc1ccc(O)cc1)C(H)=O,OC(=O)CN([*])N[C@@H](Cc1ccc(O)cc1)C([*])=O |$;;;;;_R1;;;;;;;;;;;;_R2;$|,Backbone,-0.0034364078,0.6078071,16.844313,-2.2234418,8.696272
M,CSCC[C@H](NH)C(H)=O,CSCC[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone,-0.0032206883,0.6562196,18.18591,-2.6419387,9.906114
Y,Oc1ccc(C[C@H](NH)C(H)=O)cc1,Oc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;_R1;;_R2;;;$|,Backbone,-0.0032750543,0.61829406,17.134909,-2.9942143,9.612661
dL,CC(C)C[C@@H](NH)C(H)=O,CC(C)C[C@@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone,-0.0033875618,0.62362397,17.282629,-2.451563,9.114985
X863,Oc1ccc(CCN(H)CC(H)=O)cc1,Oc1ccc(CCN([*])CC([*])=O)cc1 |$;;;;;;;;_R1;;;_R2;;;$|,Backbone,-0.0030957721,0.5566208,15.425767,-2.8104076,8.114078
X738,CC(C)C[C@@H](NH)C([O-])=O,CC(C)C[C@@H](N[*])C([O-])=O |$;;;;;;_R1;;;$|,Backbone,-0.0036151886,0.61540544,17.05491,-2.0364113,7.9249945
X1181,CC(C)(C)C[C@@H](NH)C(H)=O,CC(C)(C)C[C@@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone,-0.0033996564,0.6220254,17.23833,-2.2768068,9.002203
X993,OS(=O)(=O)C[C@@H](NH)C(H)=O,OS(=O)(=O)C[C@@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone,-0.0032935266,0.6502138,18.019484,-1.5859126,7.9059453
X1088,CCCS[C@@H]1CCN(H)[C@H]1C(H)=O,CCCS[C@@H]1CCN([*])[C@H]1C([*])=O |$;;;;;;;;_R1;;;_R2;$|,Backbone,-0.0025804115,0.625316,17.329412,-2.2937508,8.723895
X1034,COC(=O)[C@H](Cc1cccc(OC(=O)C(C)C)c1)NH,COC(=O)[C@H](Cc1cccc(OC(=O)C(C)C)c1)N[*] |$;;;;;;;;;;;;;;;;;;;_R1$|,Backbone,-0.002995178,0.5787037,16.037724,-2.1475298,6.819817
X1170,HN[C@@H](COc1ccc(cc1)N(=O)=O)C(H)=O,[*]N[C@@H](COc1ccc(cc1)N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.003144199,0.5947735,16.483078,-2.1839254,8.545504
X981,HN[C@@]1(CCc2ccccc2C1)C(H)=O,[*]N[C@@]1(CCc2ccccc2C1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone,-0.0034111177,0.5909755,16.377867,-2.445764,8.575707
X1115,CC(C)OC(=O)[C@H](CCc1ccccc1)NH,CC(C)OC(=O)[C@H](CCc1ccccc1)N[*] |$;;;;;;;;;;;;;;;;_R1$|,Backbone,-0.0028609447,0.60963845,16.894983,-2.6017337,7.2495785
Me_Lys(Me)2,CN(C)CCCC[C@H](N(C)H)C(H)=O,CN(C)CCCC[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0026496118,0.6096969,16.896576,-2.730396,8.771775
X1049,HN[C@@H](CCCCNCc1c[nH]c2ccccc12)C(H)=O,[*]N[C@@H](CCCCNCc1c[nH]c2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0024810105,0.5887002,16.314684,-3.1062927,7.825645
X859,OC(=O)CC[C@H](NCCCc1ccc2ccccc2c1)C(H)=O,OC(=O)CC[C@H](NCCCc1ccc2ccccc2c1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0028195407,0.5441087,15.078984,-2.694731,6.7727327
X1937,HN[C@@H]([C@@H](OCc1ccccc1)c1ccccc1)C(H)=O,[*]N[C@@H]([C@@H](OCc1ccccc1)c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0025358212,0.6240987,17.295673,-2.9352407,8.181602
X1974,HC(=O)[C@@H](CSH)NCc1ccc(cc1)-c1ccccc1,[*]C(=O)[C@@H](CS[*])NCc1ccc(cc1)-c1ccccc1 |$_R2;;;;;;_R3;;;;;;;;;;;;;;$|,Backbone,-0.002452263,0.5581752,15.468754,-2.4834657,6.459241
X1950,C[C@@H]([C@H](NH)C(H)=O)c1ccc2ccccc2c1,C[C@@H]([C@H](N[*])C([*])=O)c1ccc2ccccc2c1 |$;;;;_R1;;_R2;;;;;;;;;;;$|,Backbone,-0.0030760604,0.603632,16.728558,-2.7165275,9.026473
X2060,Clc1ccc(NC(=O)N[C@H](CSH)C(H)=O)cc1,Clc1ccc(NC(=O)N[C@H](CS[*])C([*])=O)cc1 |$;;;;;;;;;;;;_R3;;_R2;;;$|,Backbone,-0.0033184483,0.5634759,15.615773,-1.9056615,6.7022157
X2033,HC(=O)[C@@H](CSH)NC(=O)NC1CCCCC1,[*]C(=O)[C@@H](CS[*])NC(=O)NC1CCCCC1 |$_R2;;;;;;_R3;;;;;;;;;;$|,Backbone,-0.003149158,0.5655184,15.672347,-2.5175786,6.3245068
X2067,CC[C@@]1(OC(=O)N(CCN)CC(H)=O)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O,CC[C@@]1(OC(=O)N(CCN)CC([*])=O)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O |$;;;;;;;;;;;;_R2;;;;;;;;;;;;;;;;;;;;;;;$|,Backbone,-0.0022924326,0.53328866,14.779065,-2.2237287,5.87971
X1949,CC(C)NCc1ccc(C[C@H](N(C)H)C(H)=O)cc1,CC(C)NCc1ccc(C[C@H](N(C)[*])C([*])=O)cc1 |$;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone,-0.0031700209,0.60756356,16.837524,-2.7052774,9.412821
X1825,CN(H)[C@@H](CC(C)(C)OCc1ccccc1)C(H)=O,CN([*])[C@@H](CC(C)(C)OCc1ccccc1)C([*])=O |$;;_R1;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.002332221,0.58085793,16.097336,-2.7339191,8.321531
X1766,COC(=O)n1cc(C[C@H](NH)C(H)=O)c2ccccc12,COC(=O)n1cc(C[C@H](N[*])C([*])=O)c2ccccc12 |$;;;;;;;;;;_R1;;_R2;;;;;;;$|,Backbone,-0.0030986767,0.5882347,16.301867,-2.4265714,8.447265
X1942,HN[C@@]1(C[C@H]1c1ccccc1)C(H)=O,[*]N[C@@]1(C[C@H]1c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,Backbone,-0.0027672283,0.60549307,16.78009,-2.7073598,9.112275
X1796,HN1NCCC[C@H]1C(H)=O,[*]N1NCCC[C@H]1C([*])=O |$_R1;;;;;;;;_R2;$|,Backbone,-0.002901091,0.6543696,18.1346,-3.0935423,10.407838
X1823,C[C@H](Cc1nc2ccccc2s1)[C@@H](O)[C@H](N(C)H)C(H)=O,C[C@H](Cc1nc2ccccc2s1)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0028875421,0.58661807,16.257034,-2.7583115,8.286213
X1889,HN[C@@H](CCCN=C(NC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1)C(H)=O,[*]N[C@@H](CCCN=C(NC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0027339335,0.5925534,16.421497,-2.6402726,7.301502
X1749,HN[C@H](C1c2ccccc2-c2ccccc12)C(H)=O,[*]N[C@H](C1c2ccccc2-c2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0024638884,0.6205616,17.197643,-2.8922803,8.480493
X1801,Cc1[nH]c2ccccc2c1C[C@H](NH)C(H)=O,Cc1[nH]c2ccccc2c1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0028291165,0.6074012,16.832977,-2.5234566,8.706333
X1735,HN[C@H](COCCC1OCCCO1)C(H)=O,[*]N[C@H](COCCC1OCCCO1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0029422294,0.5984961,16.58621,-2.944353,8.369638
X1897,CN1CCC[C@H](N1H)C(H)=O,CN1CCC[C@H](N1[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone,-0.0031910308,0.6438928,17.844301,-2.1257098,10.534147
X1668,OCCC[C@@H](NH)C(H)=O,OCCC[C@@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone,-0.0029947844,0.6553929,18.16297,-2.4487693,9.290202
X1734,HN[C@H](COCC#N)C(H)=O,[*]N[C@H](COCC#N)C([*])=O |$_R1;;;;;;;;;_R2;$|,Backbone,-0.0027708465,0.64183015,17.787086,-2.4258316,8.981603
X1934,CN(H)[C@H](SCCn1ccnc1)C(H)=O,CN([*])[C@H](SCCn1ccnc1)C([*])=O |$;;_R1;;;;;;;;;;;_R2;$|,Backbone,-0.0032804115,0.5888881,16.319998,-1.9318633,8.089439
X1860,CC(C)c1ccc2nc(C[C@@H](C)[C@@H](O)[C@H](N(C)H)C(H)=O)[nH]c2c1,CC(C)c1ccc2nc(C[C@@H](C)[C@@H](O)[C@H](N(C)[*])C([*])=O)[nH]c2c1 |$;;;;;;;;;;;;;;;;;_R1;;_R2;;;;$|,Backbone,-0.002501564,0.55190456,15.294985,-2.2253206,6.8011107
X19,HN(CC(H)=O)Cc1ccccc1,[*]N(CC([*])=O)Cc1ccccc1 |$_R1;;;;_R2;;;;;;;;$|,Backbone,-0.0027835772,0.5981288,16.576012,-2.662841,8.575929
Tic,HN1Cc2ccccc2C[C@H]1C(H)=O,[*]N1Cc2ccccc2C[C@H]1C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,Backbone,-0.0028328672,0.61842746,17.138546,-3.0775838,8.900083
Phi,HN1[C@H]2CCCC[C@H]2C[C@H]1C(H)=O,[*]N1[C@H]2CCCC[C@H]2C[C@H]1C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone,-0.0027200915,0.6100237,16.905642,-2.7069602,8.341334
X89,Cc1ccccc1NC(=O)NCCCC[C@H](NH)C(H)=O,Cc1ccccc1NC(=O)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0025564495,0.58626,16.24707,-2.6981106,7.982974
